"4276","126","126","24","DIJON","Bibliothèque publique","153","","Commentary on Acts (Conflated with the Retraction)","50","Cîteaux","s. xii","","p. 24 [=CAcCA]: DIJON, Bibliothèque publique, 153. s. xii, Cîteaux. "
"4277","127","127","24","KARLSRUHE","Landesbibliothek","Aug. 135","","Commentary on Acts (Conflated with the Retraction)","50","Reichenau?","s. x1","","p. 24 [=CAcCA]: KARLSRUHE, Landesbibliothek, Aug. 135. s. x1, Reichenau?. "
"4278","128","128","24","OXFORD","Bodleian Library","Laud. Misc. 268","","Commentary on Acts (Conflated with the Retraction)","50","","s. xiv","","p. 24 [=CAcCA]: OXFORD, Bodleian Library, Laud. Misc. 268. s. xiv. "
"4279","129","129","24","OXFORD","Bodleian Library","Laud. Misc. 312","","Commentary on Acts (Conflated with the Retraction)","50","","s. x2","","p. 24 [=CAcCA]: OXFORD, Bodleian Library, Laud. Misc. 312. s. x2. "
"4280","130","130","24","MANCHESTER","John Rylands University Library","107","","Commentary on Acts (Conflated with Arator's poem)","50","","s. xi","The glossary of geographical names mentioned in Aces, which Bede appended to the Commentary, is often found alone. The list of MSS here given replaces the incomplete enumeration in my edition (xxxvii; note 1).","p. 24 [=CAcCA]: MANCHESTER, John Rylands University Library, 107. s. xi. The glossary of geographical names mentioned in Aces, which Bede appended to the Commentary, is often found alone. The list of MSS here given replaces the incomplete enumeration in my edition (xxxvii; note 1)."
"4281","131","131","24","BERLIN","Staatsbibliothek Preußischer Kulturbesitz","131 (Phillipps 1869)","","Commentary on Acts (Geographical Glossary)","2","Trier","s. ix","Rose I, 295.","p. 24 [=CAcN]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 131 (Phillipps 1869). s. ix, Trier. Rose I, 295."
"4282","132","132","24","BERLIN","Staatsbibliothek Preußischer Kulturbesitz","289","","Commentary on Acts (Geographical Glossary)","2","Lisborn","s. xii","Rose II, 65.","p. 24 [=CAcN]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 289. s. xii, Lisborn. Rose II, 65."
"4283","133","133","24","BOLOGNA","Biblioteca universitaria","1442","","Commentary on Acts (Geographical Glossary)","2","Studi italiani di filologia classica XVII, 99.","s. xv","","p. 24 [=CAcN]: BOLOGNA, Biblioteca universitaria, 1442. s. xv, Studi italiani di filologia classica XVII, 99.. "
"4284","134","134","24","CHARTRES","Bibliothèque publique","19","","Commentary on Acts (Geographical Glossary)","2","Chapter library","s. x","CG XI (1890), 8.","p. 24 [=CAcN]: CHARTRES, Bibliothèque publique, 19. s. x, Chapter library. CG XI (1890), 8."
"4285","135","135","25","DIJON","Bibliothèque publique","561","","Commentary on Acts (Geographical Glossary)","2","Cîteaux","s. xii","CG V(1889), 138.","p. 25 [=CAcN]: DIJON, Bibliothèque publique, 561. s. xii, Cîteaux. CG V(1889), 138."
"4286","136","136","25","ERFURT","Öffentliche Bibliothek","F 32","","Commentary on Acts (Geographical Glossary)","2","","s. xiii2","W. Schum, Beschreibendes Verzeichniss der amplonianischen HSSsammlung zu Erfurt, 27.","p. 25 [=CAcN]: ERFURT, Öffentliche Bibliothek, F 32. s. xiii2. W. Schum, Beschreibendes Verzeichniss der amplonianischen HSSsammlung zu Erfurt, 27."
"4287","137","137","25","ESCURIAL","Real biblioteca","f I 12","","Commentary on Acts (Geographical Glossary)","2","","s. xiv et xii","G. Antolín, Cat. de los códices latinos de real biblioteca del Escorial II, 139.","p. 25 [=CAcN]: ESCURIAL, Real biblioteca, f I 12. s. xiv et xii. G. Antolín, Cat. de los códices latinos de real biblioteca del Escorial II, 139."
"4288","138","138","25","ESCURIAL","Real biblioteca","R III 19","","Commentary on Acts (Geographical Glossary)","2","","s. xiv","Antolin, op. at. Ill, 514.","p. 25 [=CAcN]: ESCURIAL, Real biblioteca, R III 19. s. xiv. Antolin, op. at. Ill, 514."
"4289","139","139","25","LEIPZIG","Universitätsbibliothek","349","","Commentary on Acts (Geographical Glossary)","2","Altzelle","s. xiii","R. Helssig, Kat. der lat. und deutsch. HSS der Univerntätsbibliothek zu Leipzig, 515.","p. 25 [=CAcN]: LEIPZIG, Universitätsbibliothek, 349. s. xiii, Altzelle. R. Helssig, Kat. der lat. und deutsch. HSS der Univerntätsbibliothek zu Leipzig, 515."
"4290","140","140","25","MONTE CASSINO","Archivio della Badia","290","","Commentary on Acts (Geographical Glossary)","2","","s. xii","Bibliotheca casinensis V, 54; E. A. Loew, Beneventan Script, 348.","p. 25 [=CAcN]: MONTE CASSINO, Archivio della Badia, 290. s. xii. Bibliotheca casinensis V, 54; E. A. Loew, Beneventan Script, 348."
"4291","141","141","25","MUNICH","Bayerische Staatsbibliothek","22016","","Commentary on Acts (Geographical Glossary)","2","Wessobrunn","s. xii","Cat.Clm 11, 4, 18.","p. 25 [=CAcN]: MUNICH, Bayerische Staatsbibliothek, 22016. s. xii, Wessobrunn. Cat.Clm 11, 4, 18."
"4292","142","142","25","OXFORD","Balliol College","167","","Commentary on Acts (Geographical Glossary)","2","","s. xiii in.","Coxe I, 56.","p. 25 [=CAcN]: OXFORD, Balliol College, 167. s. xiii in.. Coxe I, 56."
"4293","143","143","25","PARIS","Bibliothèque nationale","lat. 1827","","Commentary on Acts (Geographical Glossary)","2","","s. xiv","Paris, Cat. III, 3, 198.","p. 25 [=CAcN]: PARIS, Bibliothèque nationale, lat. 1827. s. xiv. Paris, Cat. III, 3, 198."
"4294","144","144","25","REIMS","Bibliothèque publique","118","","Commentary on Acts (Geographical Glossary)","2","Chapter library","s. ix1","F. M. Carey, Studies in honor of E. K. Rand, 52.","p. 25 [=CAcN]: REIMS, Bibliothèque publique, 118. s. ix1, Chapter library. F. M. Carey, Studies in honor of E. K. Rand, 52."
"4295","145","145","25","ROUEN","Bibliothèque publique","450","","Commentary on Acts (Geographical Glossary)","2","Jumieges","s. xii","CG I (1886), 91.","p. 25 [=CAcN]: ROUEN, Bibliothèque publique, 450. s. xii, Jumieges. CG I (1886), 91."
"4296","146","146","25","ROUEN","Bibliothèque publique","451","","Commentary on Acts (Geographical Glossary)","2","Fécamp","s. xii","CG I (1886), 92.","p. 25 [=CAcN]: ROUEN, Bibliothèque publique, 451. s. xii, Fécamp. CG I (1886), 92."
"4297","147","147","25","STUTTGART","Landesbibliothek","Cod. theol. 4° 263","","Commentary on Acts (Geographical Glossary)","2","Zwiefalten","s. xii","K. Löffler, Die HSS des Klosters Zwiefalten, 36.","p. 25 [=CAcN]: STUTTGART, Landesbibliothek, Cod. theol. 4° 263. s. xii, Zwiefalten. K. Löffler, Die HSS des Klosters Zwiefalten, 36."
"4298","148","148","25","TOULOUSE","Bibliothèque publique","157","","Commentary on Acts (Geographical Glossary)","2","Dominicans","A.D. 1294","CG VII (1887), 88.","p. 25 [=CAcN]: TOULOUSE, Bibliothèque publique, 157. A.D. 1294, Dominicans. CG VII (1887), 88."
"4299","149","149","26","ABERDEEN","University Library","216","","Commentary on the Apocalypse","4","","s. xii1","M. R. James, Cat. of the medieval MSS in the University library, 61.","p. 26 [=CAp]: ABERDEEN, University Library, 216. s. xii1. M. R. James, Cat. of the medieval MSS in the University library, 61."
"4300","1","150","26","ADMONT","Stiftsbibliothek","246","","Commentary on the Apocalypse","4","","s. xii","ZBW, Beiheft 4, 503 and 519, note 76.","p. 26 [=CAp]: ADMONT, Stiftsbibliothek, 246. s. xii. ZBW, Beiheft 4, 503 and 519, note 76."
"4301","2","151","26","ALTENBURG","Stiftsbibliothek","205","","Commentary on the Apocalypse","4","","c. 1200","Studien und Mitteilungen zur Gesch. des Benediktinerordens XI (1924), 239; Laistner, xvii, note 2.","p. 26 [=CAp]: ALTENBURG, Stiftsbibliothek, 205. c. 1200. Studien und Mitteilungen zur Gesch. des Benediktinerordens XI (1924), 239; Laistner, xvii, note 2."
"4302","152","152","26","ARRAS","Bibliothèque publique","174","","Commentary on the Apocalypse","4","St Vaast","s. x (?)","CG IV (1872), 81. The dates in this volume are unreliable.","p. 26 [=CAp]: ARRAS, Bibliothèque publique, 174. s. x (?), St Vaast. CG IV (1872), 81. The dates in this volume are unreliable."
"4303","3","153","26","ARRAS","Bibliothèque publique","672","","Commentary on the Apocalypse","4","St Vaast","s. ix1","CG IV (1872), 267; Laistner J.","p. 26 [=CAp]: ARRAS, Bibliothèque publique, 672. s. ix1, St Vaast. CG IV (1872), 267; Laistner J."
"4304","154","154","26","BAMBERG","Landesbibliothek","B II 20","fols. 231-233","Commentary on the Apocalypse","4","Michaelsberg","s. xi","Friedrich Leitschuh, Kat. der HSS der kgl. Bibliothek. zu Bamberg I, 72. Only the preface followed by the poem, ""Exul ab humano.""","p. 26 [=CAp]: BAMBERG, Landesbibliothek, B II 20, fols. 231-233. s. xi, Michaelsberg. Friedrich Leitschuh, Kat. der HSS der kgl. Bibliothek. zu Bamberg I, 72. Only the preface followed by the poem, ""Exul ab humano."""
"4305","6","155","26","BERLIN","Staatsbibliothek Preußischer Kulturbesitz","93 (Phillipps 1664)","","Commentary on the Apocalypse","4","Limoges","s. xi","Rose I, 198.","p. 26 [=CAp]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 93 (Phillipps 1664). s. xi, Limoges. Rose I, 198."
"4306","7","156","26","BERLIN","Staatsbibliothek Preußischer Kulturbesitz","336","","Commentary on the Apocalypse","4","Werden","s. x","Rose II, 128; Laistner, No. 36.","p. 26 [=CAp]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 336. s. x, Werden. Rose II, 128; Laistner, No. 36."
"4307","157","157","26","BERLIN","Staatsbibliothek Preußischer Kulturbesitz","337","","Commentary on the Apocalypse","4","Lisborn","A.D. 1515","Rose II, 129.","p. 26 [=CAp]: BERLIN, Staatsbibliothek Preußischer Kulturbesitz, 337. A.D. 1515, Lisborn. Rose II, 129."
"4308","8","158","26","BRUGES","Bibliothèque publique","77","","Commentary on the Apocalypse","4","Ste Marie de Thosan","s. xii","A. De Poorter, Cat. des MSS de la bibl. publ. de la ville de Bruges, 92; Laistner, No. 14 on page xxxvi.","p. 26 [=CAp]: BRUGES, Bibliothèque publique, 77. s. xii, Ste Marie de Thosan. A. De Poorter, Cat. des MSS de la bibl. publ. de la ville de Bruges, 92; Laistner, No. 14 on page xxxvi."
"4309","9","159","26","BRUSSELS","Bibliothèque royale","1356","fols. 178-229v","Commentary on the Apocalypse","4","Gembloux","s. xi","Van den Gheyn II, 294; Laistner, No. 42.","p. 26 [=CAp]: BRUSSELS, Bibliothèque royale, 1356, fols. 178-229v. s. xi, Gembloux. Van den Gheyn II, 294; Laistner, No. 42."
"4310","160","160","26","CAMBRAI","Bibliothèque publique","395","","Commentary on the Apocalypse","4","Chapter library","s. ix","CG XVII (1891), 146.","p. 26 [=CAp]: CAMBRAI, Bibliothèque publique, 395. s. ix, Chapter library. CG XVII (1891), 146."
"4311","161","161","26","CAMBRIDGE","King’s College","7","","Commentary on the Apocalypse","4","Bury St Edmunds","s. xii","James, 12; Ker, 10.","p. 26 [=CAp]: CAMBRIDGE, King’s College, 7. s. xii, Bury St Edmunds. James, 12; Ker, 10."
"4312","162","162","26","CAMBRIDGE","St John’s College","209","","Commentary on the Apocalypse","4","Ramsey","s. xii","James, 241; Ker, 85.","p. 26 [=CAp]: CAMBRIDGE, St John’s College, 209. s. xii, Ramsey. James, 241; Ker, 85."
"4313","12","163","27","CHARLEVILLE","Bibliothèque publique","164","fols. 159-210","Commentary on the Apocalypse","4","Signy","s. xii","CG V (1878), 617; Laistner, No. 46.","p. 27 [=CAp]: CHARLEVILLE, Bibliothèque publique, 164, fols. 159-210. s. xii, Signy. CG V (1878), 617; Laistner, No. 46."
"4314","164","164","27","DURHAM","Chapter Library","A IV 28","","Commentary on the Apocalypse","4","Durham","s. xi","R. A. B. Mynors, Durham Cathedral MSS, No. 26.","p. 27 [=CAp]: DURHAM, Chapter Library, A IV 28. s. xi, Durham. R. A. B. Mynors, Durham Cathedral MSS, No. 26."
"4315","165","165","27","DURHAM","Chapter Library","B IV 16","","Commentary on the Apocalypse","4","Durham","s. xii","Mynors, No. 70 with Plate 38b. Probably a copy of the preceding MS.","p. 27 [=CAp]: DURHAM, Chapter Library, B IV 16. s. xii, Durham. Mynors, No. 70 with Plate 38b. Probably a copy of the preceding MS."
"4316","166","166","27","EINSIEDELN","Klosterbibliothek","173","pp. 175-339","Commentary on the Apocalypse","4","","s. x","Gabriel Meier, Cat. codd. mss qui in bibl. monast. einsidlensis servantur, 139.","p. 27 [=CAp]: EINSIEDELN, Klosterbibliothek, 173, pp. 175-339. s. x. Gabriel Meier, Cat. codd. mss qui in bibl. monast. einsidlensis servantur, 139."
"4317","167","167","27","EINSIEDELN","Klosterbibliothek","176","pp. 2-140","Commentary on the Apocalypse","4","","","The rest of the MS is taken up with a text of Acts and the Catholic Epistles. There are full-page illuminations in red, blue, and yellow on pages 6 and 102.","p. 27 [=CAp]: EINSIEDELN, Klosterbibliothek, 176, pp. 2-140.., . The rest of the MS is taken up with a text of Acts and the Catholic Epistles. There are full-page illuminations in red, blue, and yellow on pages 6 and 102."
"4318","168","168","27","ERFURT","Öffentliche Bibliothek","Q 96","","Commentary on the Apocalypse","4","","s. viii-ix","W. Schum, Beschreibendes Verzeichniss der amplonianischen HSSammlung zu Erfurt, 355.","p. 27 [=CAp]: ERFURT, Öffentliche Bibliothek, Q 96. s. viii-ix. W. Schum, Beschreibendes Verzeichniss der amplonianischen HSSammlung zu Erfurt, 355."
"4319","19","169","27","FLORENCE","Biblioteca Laurenziana","XVI 7","fols. 41v-90","Commentary on the Apocalypse","4","","s. xv","A. M. Bandini, Cat. codd. lat. bibl. mediceae laurentianae I, col. 171; Laistner, No. 60.","p. 27 [=CAp]: FLORENCE, Biblioteca Laurenziana, XVI 7, fols. 41v-90. s. xv. A. M. Bandini, Cat. codd. lat. bibl. mediceae laurentianae I, col. 171; Laistner, No. 60."
"4320","20","170","27","FLORENCE","Biblioteca Laurenziana","XVI 9","fols. 42-98","Commentary on the Apocalypse","4","","s. xv","Bandini I, col. 188; Laistner, No. 18 on page xxxvi.","p. 27 [=CAp]: FLORENCE, Biblioteca Laurenziana, XVI 9, fols. 42-98. s. xv. Bandini I, col. 188; Laistner, No. 18 on page xxxvi."
"4321","171","171","27","GENEVA","Bibliothèque de l’université","99 (lat. 21)","","Commentary on the Apocalypse","4","Murbach (Reichenau)","s. viii-ix","Laistner M; cf. Mittelalterliche Bibliothekskataloge Deutschlands und der Schweiz I, 241.","p. 27 [=CAp]: GENEVA, Bibliothèque de l’université, 99 (lat. 21). s. viii-ix, Murbach (Reichenau). Laistner M; cf. Mittelalterliche Bibliothekskataloge Deutschlands und der Schweiz I, 241."
"4322","172","172","27","GHENT","Bibliothèque de l’université","439 (240)","","Commentary on the Apocalypse","4","Tours?","s. viii-ix","E. K. Rand, A survey of the MSS of Tours I, No. 43. Mr Rand observes: ""Embellished Merovingian, apparently rather from a scriptorium influenced by Tours, than from Tours itself.""","p. 27 [=CAp]: GHENT, Bibliothèque de l’université, 439 (240). s. viii-ix, Tours?. E. K. Rand, A survey of the MSS of Tours I, No. 43. Mr Rand observes: ""Embellished Merovingian, apparently rather from a scriptorium influenced by Tours, than from Tours itself."""
"4323","173","173","27","GRENOBLE","Bibliothèque publique","230","fols. 134v-191","Commentary on the Apocalypse","4","Chartreuse de Portes","s. xii","CG VII (1889), 82.","p. 27 [=CAp]: GRENOBLE, Bibliothèque publique, 230, fols. 134v-191. s. xii, Chartreuse de Portes. CG VII (1889), 82."
"4324","174","174","27","HEILIGENKREUZ","Stiftsbibliothek","52","fols. 70-111","Commentary on the Apocalypse","4","Xenia Bernardina II, i, 139.","s. xii-xiii","","p. 27 [=CAp]: HEILIGENKREUZ, Stiftsbibliothek, 52, fols. 70-111. s. xii-xiii, Xenia Bernardina II, i, 139.. "
"4325","26","175","27","KARLSRUHE","Landesbibliothek","Aug. 43","","Commentary on the Apocalypse","4","Reichenau","s. ix1","Holder I, 173; Laistner E.","p. 27 [=CAp]: KARLSRUHE, Landesbibliothek, Aug. 43. s. ix1, Reichenau. Holder I, 173; Laistner E."
"4326","28","176","27","KARLSRUHE","Landesbibliothek","Aug. 153","","Commentary on the Apocalypse","4","Reichenau","s. ix1","Holder I, 369; Laistner G.","p. 27 [=CAp]: KARLSRUHE, Landesbibliothek, Aug. 153. s. ix1, Reichenau. Holder I, 369; Laistner G."
"4327","177","177","27","KARLSRUHE","Landesbibliothek","Aug. 255","","Commentary on the Apocalypse","4","Reichenau","s. ix","Holder I, 580.","p. 27 [=CAp]: KARLSRUHE, Landesbibliothek, Aug. 255. s. ix, Reichenau. Holder I, 580."
"4328","178","178","27","KASSEL","Landesbibliothek","Theol. F 25","","Commentary on the Apocalypse","4","Fulda","s. ix2","ZBW, Beiheft 64 (1933), 183; Dorothy Bains, A supplement to Notae latinae, 69, who says, ""written by Risalah in Anglo-Saxon script of Fulda.""","p. 27 [=CAp]: KASSEL, Landesbibliothek, Theol. F 25. s. ix2, Fulda. ZBW, Beiheft 64 (1933), 183; Dorothy Bains, A supplement to Notae latinae, 69, who says, ""written by Risalah in Anglo-Saxon script of Fulda."""
"4329","30","179","28","LIÈGE","Bibliothèque de l’université","145","","Commentary on the Apocalypse","4","Couvent des Croisiers","s. xiv","M. Grandjean, Bibl. de I’univ. de Liège: Cat. des MSS, 94.","p. 28 [=CAp]: LIÈGE, Bibliothèque de l’université, 145. s. xiv, Couvent des Croisiers. M. Grandjean, Bibl. de I’univ. de Liège: Cat. des MSS, 94."
"4330","180","180","28","LONDON","British Library","Harley 223","","Commentary on the Apocalypse","4","","s. xiii","About two-thirds of folios 1 to 6 have been cut out, so that only the lower part of each remains. Similarly folio 95 has been torn out or cut away and only a narrow strip at the foot survives. The commentary ends on the upper half of folio 143r. Several jottings follow, one of which summarizes the seven ages of man: ""Gradus etatis sex sunt infantia puericia adolescencia iuventus gravitas senectus. Infancia tendit usque ad VII annum . . . resurrectionis etatem in quo cum dornino perhenniter regnabunt expectant. MMMDCCCCLIJ."" This note is mainly taken from Isidore (Etym. xi, 2, 1), but the conclusion recalls Bede’s DTR 66 (Mon. Germ. Hist.: Auct. Ant. XIII, 248, para. 8). Folio 143v is blank.","p. 28 [=CAp]: LONDON, British Library, Harley 223. s. xiii. About two-thirds of folios 1 to 6 have been cut out, so that only the lower part of each remains. Similarly folio 95 has been torn out or cut away and only a narrow strip at the foot survives. The commentary ends on the upper half of folio 143r. Several jottings follow, one of which summarizes the seven ages of man: ""Gradus etatis sex sunt infantia puericia adolescencia iuventus gravitas senectus. Infancia tendit usque ad VII annum . . . resurrectionis etatem in quo cum dornino perhenniter regnabunt expectant. MMMDCCCCLIJ."" This note is mainly taken from Isidore (Etym. xi, 2, 1), but the conclusion recalls Bede’s DTR 66 (Mon. Germ. Hist.: Auct. Ant. XIII, 248, para. 8). Folio 143v is blank."
"4331","181","181","28","LONDON","Lambeth Palace Library","149","fols. 1-138","Commentary on the Apocalypse","4","Exeter","s. x","M. R. James and C. Jenkins, Descr. Cat of the MSS in the library of Lambeth Palace, 237; Dorothy Bains, A supplement to Notae latinae, 70; Ker, 44.","p. 28 [=CAp]: LONDON, Lambeth Palace Library, 149, fols. 1-138. s. x, Exeter. M. R. James and C. Jenkins, Descr. Cat of the MSS in the library of Lambeth Palace, 237; Dorothy Bains, A supplement to Notae latinae, 70; Ker, 44."
